"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR-TSO-2718-Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2718-Appendix C Pricing Index.pdf","234004","pdf","4/2/2015 5:12:26 PM","DIR-TSO-2718","3","Appendix C Pricing Index"
"DIR-TSO-IC668","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-IC668.pdf","200681","pdf","4/3/2015 12:18:52 PM","DIR-TSO-IC668","1","DIR-TSO-IC668 - Troup County Sheriff's Office, Georgia"
"Oklahoma OMES Interlocal Cooperative Contract, DIR-TSO-IC649","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/Oklahoma OMES Interlocal Cooperative Contract, DIR-TSO-IC649.pdf","201536","pdf","4/6/2015 8:06:11 AM","DIR-TSO-IC649","1","Oklahoma OMES Interlocal Cooperative Contract, DIR-TSO-IC649"
"County of Georgetown, SC, DIR-SDD-IC593","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/County of Georgetown, SC, DIR-SDD-IC593.pdf","135686","pdf","4/6/2015 9:00:07 AM","DIR-SDD-IC593","1","County of Georgetown, SC, DIR-SDD-IC593 "
"University of Alabama at Birmingham, DIR-SDD-IC487","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/University of Alabama at Birmingham, DIR-SDD-IC487.pdf","141473","pdf","4/6/2015 9:05:53 AM","DIR-SDD-IC487","1","University of Alabama at Birmingham, DIR-SDD-IC487"
"State of Alaska Department of Revenue, DIR-SDD-IC549","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/State of Alaska Department of Revenue, DIR-SDD-IC549.pdf","136826","pdf","4/6/2015 9:49:18 AM","DIR-SDD-IC549","1","State of Alaska Department of Revenue, DIR-SDD-IC549"
"DIR-DCS-MSI-MSA-001-Appendix 5-Attachment 4-A-Service Provider Pricing Forms to Amend 9","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-DCS-MSI-MSA-001-Appendix 5-Attachment 4-A-Service Provider Pricing Forms to Amend 9.pdf","722341","pdf","4/8/2015 5:27:39 PM","DIR-DCS-MSI-MSA-001","167","Appendix 5 - CAP_Attachment_4-A_Service_Provider_Pricing_Forms_CLEAN__20140301"
"DIR-TSO-2689 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2689 Appendix C Pricing Index.pdf","11522","pdf","4/9/2015 3:32:36 PM","DIR-TSO-2689","0.03","DIR-TSO-2689 Appendix C Pricing Index"
"DIR-SDD-2263-Appendix B-HUB Subcontracting Form Updated 12-14","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-SDD-2263-Appendix B-HUB Subcontracting Form Updated 12-14.pdf","1364552","pdf","4/16/2015 1:03:13 PM","DIR-SSDD-2263","0.3","Updated HUB Subcontracting Plan"
"DIR-TSO-IC680 City of Palm Springs, CA","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-IC680 City of Palm Springs, CA.pdf","137113","pdf","4/20/2015 1:28:04 PM","DIR-TSO-IC680","1","DIR-TSO-IC680 City of Palm Springs, CA "
"DIR-TSO-3013 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3013 Appendix B HUB Subcontracting Plan.pdf","702946","pdf","4/20/2015 3:55:55 PM","DIR-TSO-3013","0.02","DIR-TSO-3013 Appendix B HUB Subcontracting Plan"
"DIR-TSO-3013 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3013 Appendix C Pricing Index.pdf","93090","pdf","4/20/2015 3:57:12 PM","DIR-TSO-3013","0.03","DIR-TSO-3013 Appendix C Pricing Index"
"DIR-TSO-2812 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2812 Contract.pdf","160142","pdf","4/22/2015 12:55:47 PM","DIR-TSO-2812","0","DIR-TSO-2812 Contract"
"DIR-TSO-2812 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2812 Appendix B HUB Subcontracting Plan.pdf","806007","pdf","4/22/2015 1:13:02 PM","DIR-TSO-2812","0.02","DIR-TSO-2812 Appendix B HUB Subcontracting Plan"
"DIR-TSO-2812 Appendix D Services Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2812 Appendix D Services Agreement.pdf","329670","pdf","4/22/2015 1:15:34 PM","DIR-TSO-2812","0.04","DIR-TSO-2812 Appendix D Services Agreement"
"DIR-TSO-3013 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3013 Contract.pdf","155505","pdf","4/22/2015 3:51:43 PM","DIR-TSO-3013","0","DIR-TSO-3013  Contract"
"DIR-TSO-3012 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3012 Contract.pdf","275802","pdf","4/27/2015 10:55:04 AM","DIR-TSO-3012","0","IBM Cloud Services Contract"
"DIR-TSO-3012 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3012 Appendix C Pricing Index.pdf","207632","pdf","4/27/2015 10:58:53 AM","DIR-TSO-3012","0.03","Pricing Index"
"DIR-TSO-3012 Appendix D Statement of Work","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3012 Appendix D Statement of Work.pdf","355487","pdf","4/27/2015 10:59:52 AM","DIR-TSO-3012","0.04","Cloud Services Statement of Work"
"DIR-TSO-3012 Appendix E IBM Cloud Services Agreement Final","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3012 Appendix E IBM Cloud Services Agreement Final.pdf","204579","pdf","4/27/2015 11:01:03 AM","DIR-TSO-3012","0.05","IBM Cloud Services Agreement"
"DIR-DCS-SCP-MSA-002-Appendix 5-Attachment 4-A-Service Provider Pricing Forms (Servers) to Amend 8","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-DCS-SCP-MSA-002-Appendix 5-Attachment 4-A-Service Provider Pricing Forms (Servers) to Amend 8.pdf","1488649","pdf","4/27/2015 2:48:14 PM","DIR-DCS-SCP-MSA-002","200","DIR-DCS-SCP-MSA-002-Appendix 5-Attachment 4-A-Service Provider Pricing Server Forms to Amend 8"
"DIR-TSO-2985 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2985 Contract.pdf","162152","pdf","4/30/2015 3:19:58 PM","DIR-TSO-2985","0","DIR-TSO-2985 Contract"
"DIR-TSO-2985 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2985 Appendix B HUB Subcontracting Plan.pdf","900168","pdf","4/30/2015 3:25:05 PM","DIR-TSO-2985","0.02","DIR-TSO-2985 Appendix B HUB Subcontracting Plan"
"Contract DIR-TSO-2991","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/Contract DIR-TSO-2991.pdf","285327","pdf","5/1/2015 10:42:39 AM","DIR-TSO-2991","1","Contract"
"DIR-TSO-2991 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix A Standard Terms and Conditions.pdf","429391","pdf","5/1/2015 10:43:20 AM","DIR-TSO-2991","2","Appendix A Standard Terms"
"DIR-TSO-2991 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix B HUB Subcontracting Plan.pdf","502603","pdf","5/1/2015 10:43:58 AM","DIR-TSO-2991","3","HUB Subcontracting Plan"
"DIR-TSO-2991 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix C Pricing Index.pdf","202664","pdf","5/1/2015 10:44:36 AM","DIR-TSO-2991","4","Appendix C Pricing Index"
"DIR-TSO-2991 Appendix D Sample Statement of Work for Cloud Services","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix D Sample Statement of Work for Cloud Services.pdf","355382","pdf","5/1/2015 10:45:17 AM","DIR-TSO-2991","5","Sample SOW for Cloud Services"
"DIR-TSO-2991 Appendix E Sample Statement of Work for Cloud Assessment","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix E Sample Statement of Work for Cloud Assessment.pdf","333427","pdf","5/1/2015 10:46:18 AM","DIR-TSO-2991","6","Sample SOW for Cloud Assessment Services"
"DIR-TSO-2991 Appendix F Service Description and SLA","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix F Service Description and SLA.pdf","460334","pdf","5/1/2015 10:47:10 AM","DIR-TSO-2991","7","Appendix E Services Description and SLAs"
"DIR-TSO-2991 Appendix G Cloud Assessment Services Description","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2991 Appendix G Cloud Assessment Services Description.pdf","250287","pdf","5/1/2015 10:47:59 AM","DIR-TSO-2991","8","Appendix G Cloud Assessment Services Description"
"DIR-TSO-2694  Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2694  Contract.pdf","157016","pdf","5/4/2015 1:29:44 PM","DIR-TSO-2694","0","DIR-TSO-2694  Contract"
"DIR-TSO-3015 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3015 Contract.pdf","159722","pdf","5/5/2015 8:53:50 AM","DIR-TSO-3015","0","DIR-TSO-3015 Contract NetMass, Inc."
"DIR-TSO-3015 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3015 Appendix B HUB Subcontracting Plan.pdf","666529","pdf","5/5/2015 8:55:39 AM","DIR-TSO-3015","0.02","DIR-TSO-3015 Appendix B HUB Subcontracting Plan"
"DIR-TSO-3015 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3015 Appendix A Standard Terms and Conditions.pdf","509026","pdf","5/5/2015 8:58:16 AM","DIR-TSO-3015","0.01","DIR-TSO-3015 Appendix A Standard Terms and Conditions"
"DIR-TSO-3015 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3015 Appendix C Pricing Index.pdf","8380","pdf","5/5/2015 8:59:25 AM","DIR-TSO-3015","0.03","DIR-TSO-3015 Appendix C  Pricing Index"
"DIR-TSO-2735 Appendix F-3 Public Cloud Services Customer Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2735 Appendix F-3 Public Cloud Services Customer Agreement.pdf","301715","pdf","5/5/2015 4:50:21 PM","DIR-TSO-2735","9","HP Public Cloud Customer Agreement"
"DIR-TSO-2542 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2542 Amendment 2.pdf","322845","pdf","5/11/2015 1:50:29 PM","DIR-TSO-2542","2","Amendment 2"
"DIR-TSO-2692  Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2692  Contract.pdf","155717","pdf","5/14/2015 3:47:58 PM","DIR-TSO-2692","1","DIR-TSO-2692  Contract"
"DIR-TSO-2692 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2692 Appendix A Standard Terms and Conditions.pdf","446153","pdf","5/14/2015 3:49:19 PM","DIR-TSO-2692","2","DIR-TSO-2692 Appendix A Standard Terms and Conditions"
"DIR-TSO-2692 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2692 Appendix B HUB Subcontracting Plan.pdf","703276","pdf","5/14/2015 3:51:58 PM","DIR-TSO-2692","3","DIR-TSO-2692 Appendix B HUB Subcontracting Plan"
"DIR-TSO-2692 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2692 Appendix C Pricing Index.pdf","90236","pdf","5/14/2015 3:53:58 PM","DIR-TSO-2692","4","DIR-TSO-2692 Appendix C Pricing Index"
"DIR-TSO-2692 Appendix D Service Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2692 Appendix D Service Agreement.pdf","163516","pdf","5/14/2015 3:55:37 PM","DIR-TSO-2692","5","DIR-TSO-2692 Appendix D Service Agreement"
"DIR-TSO-2656 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2656 Contract.pdf","203203","pdf","5/18/2015 12:16:06 PM","DIR-TSO-2656","0","DIR-TSO-2656 Contract"
"DIR-TSO-2656 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2656 Appendix C Pricing Index.pdf","11902","pdf","5/18/2015 12:37:48 PM","DIR-TSO-2656","0.03","DIR-TSO-2656 Appendix C"
"DIR-TSO-2656 Appendix D Software License Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2656 Appendix D Software License Agreement.pdf","162091","pdf","5/18/2015 12:40:33 PM","DIR-TSO-2656","0.04","DIR-TSO-2656 Appendix D"
"DIR-TSO-3021 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3021 Contract.pdf","203262","pdf","5/18/2015 2:00:26 PM","DIR-TSO-3021","0","DIR-TSO-3021 Contract"
"DIR-TSO-3021 Appendix D Software License Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3021 Appendix D Software License Agreement.pdf","157111","pdf","5/18/2015 2:08:40 PM","DIR-TSO-3021","0.04","DIR-TSO-3021 Appendix D"
"DIR-TSO-2813 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2813 Contract.pdf","160194","pdf","5/26/2015 3:13:47 PM","DIR-TSO-2813","0","DIR-TSO-2813 Contract"
"DIR-TSO-2813 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2813 Appendix A Standard Terms and Conditions.pdf","499171","pdf","5/26/2015 3:19:15 PM","DIR-TSO-2813","0.01","DIR-TSO-2813 Appendix A"
"DIR-TSO-2813 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2813 Appendix B HUB Subcontracting Plan.pdf","929047","pdf","5/26/2015 3:20:30 PM","DIR-TSO-2813","0.02","DIR-TSO-2813 Appendix B"
"DIR-TSO-2813 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2813 Appendix C Pricing Index.pdf","293025","pdf","5/26/2015 3:22:41 PM","DIR-TSO-2813","0.03","DIR-TSO-2813 Appendix  C"
"DIR-TSO-2813 Appendix D Services Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2813 Appendix D Services Agreement.pdf","183467","pdf","5/26/2015 3:23:50 PM","DIR-TSO-2813","0.04","DIR-TSO-2813 Appendix D"
"DIR-TSO-2813 Exhibit A to Appendix D","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2813 Exhibit A to Appendix D.pdf","278844","pdf","5/26/2015 3:25:00 PM","DIR-TSO-2813","0.041","DIR-TSO-2813 Exhibit A to Appendix D"
"DIR-TSO-2539 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2539 Amendment 2.pdf","140237","pdf","5/28/2015 6:17:40 PM","DIR-TSO-2539","2","DIR-TSO-2539 Amendment 2"
"DIR-TSO-IC682 Contract Charlotte Mecklenburg Board of Education","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-IC682 Contract Charlotte Mecklenburg Board of Education.pdf","197148","pdf","5/29/2015 10:32:02 AM","DIR-TSO-IC682","1","DIR-TSO-IC682 Contract Charlotte Mecklenburg Board of Education"
"DIR-TEX-AN-NG-CTSA-010 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-010 Contract.pdf","947267","pdf","6/3/2015 4:28:25 PM","DIR-TEX-AN-NG-CTSA-010","1","verizon tex-an ng contract"
"DIR-TEX-AN-NG-CTSA-005 Amendment 3","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-005 Amendment 3.pdf","84950","pdf","6/4/2015 8:58:48 AM","DIR-TEX-AN-NG-CTSA-005","24","updated signature fields"
"DIR-TEX-AN-NG-CTSA-004 Amendment 4","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-004 Amendment 4.pdf","71815","pdf","6/4/2015 4:24:05 PM","DIR-TEX-AN-NG-CTSA-004","26","DIR-TEX-AN-NG-CTSA-004 Amendment 4 - replace with correct version on the web"
"DIR-TEX-AN-NG-CTSA-004 Amendment 3","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-004 Amendment 3.pdf","82532","pdf","6/4/2015 4:25:55 PM","DIR-TEX-AN-NG-CTSA-004","24","updated signature page"
"DIR-TEX-AN-NG-CTSA-006 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-006 Amendment 2.pdf","83224","pdf","6/4/2015 5:07:07 PM","DIR-TEX-AN-NG-CTSA-006","22","fixed mispelled word in title"
"DIR-TEX-AN-NG-CTSA-002 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-002 Amendment 2.pdf","83460","pdf","6/4/2015 6:30:33 PM","DIR-TEX-AN-NG-CTSA-002","22","updated signatures"
"DIR-TSO-2640 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2640 Contract.pdf","162228","pdf","6/5/2015 10:15:39 AM","DIR-TSO-2640","0","Carahsoft Technology Corp. Contract for Data Storage"
"DIR-TSO-2640 Appendix C - Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2640 Appendix C - Pricing Index.pdf","177369","pdf","6/5/2015 10:37:42 AM","DIR-TSO-2640","0.03","DIR-TSO-2640 Appendix C - Pricing Index"
"DIR-TSO-2640 Appendix D Services Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2640 Appendix D Services Agreement.pdf","290875","pdf","6/5/2015 10:38:39 AM","DIR-TSO-2640","0.04","DIR-TSO-2640 Appendix D Services Agreement"
"DIR-TSO-3014 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3014 Contract.pdf","260725","pdf","6/5/2015 4:05:25 PM","DIR-TSO-3014","0","DIR-TSO-3014 Contract"
"DIR-TSO-3014 Appendix D Support Service Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3014 Appendix D Support Service Agreement.pdf","379073","pdf","6/5/2015 4:09:48 PM","DIR-TSO-3014","0.04","Appendix D Support Service Agreement"
"DIR-TSO-3014 Appendix E End User License Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3014 Appendix E End User License Agreement.pdf","274176","pdf","6/5/2015 4:10:36 PM","DIR-TSO-3014","0.05","Appendix E End User License Agreement"
"DIR-TSO-3014 Appendix F Statement of Work","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3014 Appendix F Statement of Work.pdf","378934","pdf","6/5/2015 4:11:32 PM","DIR-TSO-3014","0.06","Appendix F Statement of Work"
"DIR-TSO-2794 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2794 Contract.pdf","215663","pdf","6/8/2015 8:57:09 AM","DIR-TSO-2794","0","DIR-TSO-2794 Contract"
"DIR-TSO-2794 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2794 Appendix A Standard Terms and Conditions.pdf","137806","pdf","6/8/2015 8:58:12 AM","DIR-TSO-2794","0.01","DIR-TSO-2794 CAppendix A Terms and Conditions"
"DIR-TSO-2794 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2794 Appendix B HUB Subcontracting Plan.pdf","148186","pdf","6/8/2015 8:59:01 AM","DIR-TSO-2794","0.02","DIR-TSO-2794 Appendix B HSP"
"DIR-TSO-2794 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2794 Appendix C Pricing Index.pdf","274105","pdf","6/8/2015 8:59:53 AM","DIR-TSO-2794","0.03","DIR-TSO-2794 Appendix C Pricing"
"DIR-TSO-2794 Appendix D Service Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2794 Appendix D Service Agreement.pdf","614006","pdf","6/8/2015 9:01:16 AM","DIR-TSO-2794","0.04","DIR-TSO-2794 Appendix D Service Agreement"
"DIR-TSO-2726 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-2726 Appendix A Standard Terms and Conditions.pdf","492275","pdf","6/8/2015 4:50:54 PM","DIR-TSO-2726","0.01","DIR-TSO-2726 Appendix A Standard Terms and Conditions"
